"ResponseID"	"Age"	"Gender"	"NativeLang"	"NativeLangEng"	"SecondLang"	"ExperimentDuration"	"expName"	"distribution"	"distributionC"	"visualCue"	"visualCueC"	"trialList"	"memList"	"trialKind"	"trialID"	"trialOrder"	"orderByTargetRole"	"orderByTargetRoleC"	"label"	"labelRole"	"exemplar"	"exemplarRole"	"target"	"targetRole"	"distracter1"	"distracter1Role"	"distracter2"	"distracter2Role"	"distracter3"	"distracter3Role"	"pairKind"	"cooccurPairType"	"memAccExemplarTrial"	"memAccExemplarTrialC"	"offset.25"	"offset.33"	"response"	"responseRole"	"isRight"
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	1	41	6	2.5	"vima"	"A"	NA	NA	"object_8"	1	"object_6"	2	"object_1"	5	"object_3"	6	1	"high"	0	-0.5	0.25	0.333333333333333	1	1	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	2	43	5	1.5	"blick"	"B"	NA	NA	"object_6"	2	"object_8"	1	"object_12"	3	"object_9"	4	1	"high"	0	-0.5	0.25	0.333333333333333	2	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	3	9	1	-2.5	"labo"	"C"	NA	NA	"object_12"	3	"object_9"	4	"object_8"	1	"object_6"	2	2	"high"	0	-0.5	0.25	0.333333333333333	3	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	4	7	1	-2.5	"manu"	"D"	NA	NA	"object_9"	4	"object_12"	3	"object_4"	7	"object_2"	8	2	"high"	0	-0.5	0.25	0.333333333333333	1	4	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	5	32	4	0.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_3"	6	"object_4"	7	"object_2"	8	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	5	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	6	3	2	-1.5	"stip"	"F"	NA	NA	"object_3"	6	"object_1"	5	"object_12"	3	"object_9"	4	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	6	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	7	13	2	-1.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_2"	8	"object_1"	5	"object_3"	6	4	"moderate"	1	0.5	0.25	0.333333333333333	1	7	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	8	11	1	-2.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_4"	7	"object_8"	1	"object_6"	2	4	"moderate"	0	-0.5	0.25	0.333333333333333	1	8	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	9	1	1	-2.5	"vima"	"A"	NA	NA	"object_8"	1	"object_1"	5	"object_2"	8	"object_6"	2	1	"high"	0	-0.5	0.25	0.333333333333333	4	2	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	10	46	6	2.5	"blick"	"B"	NA	NA	"object_6"	2	"object_4"	7	"object_3"	6	"object_8"	1	1	"high"	0	-0.5	0.25	0.333333333333333	4	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	11	35	5	1.5	"labo"	"C"	NA	NA	"object_12"	3	"object_3"	6	"object_4"	7	"object_9"	4	2	"high"	0	-0.5	0.25	0.333333333333333	1	3	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	12	17	3	-0.5	"manu"	"D"	NA	NA	"object_9"	4	"object_2"	8	"object_1"	5	"object_12"	3	2	"high"	0	-0.5	0.25	0.333333333333333	1	4	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	13	18	2	-1.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_6"	2	"object_8"	1	"object_4"	7	3	"moderate"	0	-0.5	0.25	0.333333333333333	4	7	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	14	5	3	-0.5	"stip"	"F"	NA	NA	"object_3"	6	"object_8"	1	"object_6"	2	"object_2"	8	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	6	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	15	34	5	1.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_9"	4	"object_12"	3	"object_1"	5	4	"moderate"	1	0.5	0.25	0.333333333333333	1	7	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	16	23	3	-0.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_12"	3	"object_9"	4	"object_3"	6	4	"moderate"	0	-0.5	0.25	0.333333333333333	1	8	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	17	37	4	0.5	"vima"	"A"	NA	NA	"object_8"	1	"object_1"	5	"object_3"	6	"object_6"	2	1	"high"	0	-0.5	0.25	0.333333333333333	1	1	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	18	28	3	-0.5	"blick"	"B"	NA	NA	"object_6"	2	"object_2"	8	"object_4"	7	"object_8"	1	1	"high"	0	-0.5	0.25	0.333333333333333	4	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	19	21	3	-0.5	"labo"	"C"	NA	NA	"object_12"	3	"object_9"	4	"object_4"	7	"object_2"	8	2	"high"	0	-0.5	0.25	0.333333333333333	2	4	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	20	26	5	1.5	"manu"	"D"	NA	NA	"object_9"	4	"object_6"	2	"object_8"	1	"object_12"	3	2	"high"	0	-0.5	0.25	0.333333333333333	2	2	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	21	36	5	1.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_12"	3	"object_9"	4	"object_3"	6	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	5	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	22	12	4	0.5	"stip"	"F"	NA	NA	"object_3"	6	"object_1"	5	"object_12"	3	"object_9"	4	3	"moderate"	0	-0.5	0.25	0.333333333333333	4	4	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	23	33	4	0.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_8"	1	"object_6"	2	"object_2"	8	4	"moderate"	1	0.5	0.25	0.333333333333333	1	7	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	24	48	6	2.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_4"	7	"object_1"	5	"object_3"	6	4	"moderate"	0	-0.5	0.25	0.333333333333333	3	5	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	25	8	2	-1.5	"vima"	"A"	NA	NA	"object_8"	1	"object_6"	2	"object_4"	7	"object_12"	3	1	"high"	0	-0.5	0.25	0.333333333333333	4	3	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	26	25	2	-1.5	"blick"	"B"	NA	NA	"object_6"	2	"object_8"	1	"object_2"	8	"object_9"	4	1	"high"	0	-0.5	0.25	0.333333333333333	4	4	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	27	10	2	-1.5	"labo"	"C"	NA	NA	"object_12"	3	"object_9"	4	"object_1"	5	"object_8"	1	2	"high"	0	-0.5	0.25	0.333333333333333	4	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	28	14	2	-1.5	"manu"	"D"	NA	NA	"object_9"	4	"object_12"	3	"object_3"	6	"object_6"	2	2	"high"	0	-0.5	0.25	0.333333333333333	4	2	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	29	6	1	-2.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_3"	6	"object_12"	3	"object_2"	8	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	5	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	30	19	5	1.5	"stip"	"F"	NA	NA	"object_3"	6	"object_1"	5	"object_9"	4	"object_4"	7	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	6	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	31	24	3	-0.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_2"	8	"object_8"	1	"object_3"	6	4	"moderate"	1	0.5	0.25	0.333333333333333	3	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	32	16	2	-1.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_4"	7	"object_6"	2	"object_1"	5	4	"moderate"	0	-0.5	0.25	0.333333333333333	4	5	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	33	20	3	-0.5	"vima"	"A"	NA	NA	"object_8"	1	"object_9"	4	"object_4"	7	"object_12"	3	1	"high"	0	-0.5	0.25	0.333333333333333	4	3	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	34	15	1	-2.5	"blick"	"B"	NA	NA	"object_6"	2	"object_12"	3	"object_2"	8	"object_9"	4	1	"high"	0	-0.5	0.25	0.333333333333333	4	4	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	35	47	6	2.5	"labo"	"C"	NA	NA	"object_12"	3	"object_6"	2	"object_1"	5	"object_8"	1	2	"high"	0	-0.5	0.25	0.333333333333333	4	1	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	36	22	4	0.5	"manu"	"D"	NA	NA	"object_9"	4	"object_8"	1	"object_3"	6	"object_6"	2	2	"high"	0	-0.5	0.25	0.333333333333333	4	2	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	37	30	3	-0.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_4"	7	"object_9"	4	"object_2"	8	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	5	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	38	27	6	2.5	"stip"	"F"	NA	NA	"object_3"	6	"object_2"	8	"object_12"	3	"object_4"	7	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	6	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	39	4	1	-2.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_1"	5	"object_6"	2	"object_3"	6	4	"moderate"	1	0.5	0.25	0.333333333333333	1	7	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	40	40	5	1.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_3"	6	"object_8"	1	"object_1"	5	4	"moderate"	0	-0.5	0.25	0.333333333333333	4	5	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	41	39	5	1.5	"vima"	"A"	NA	NA	"object_8"	1	"object_9"	4	"object_2"	8	"object_12"	3	1	"high"	0	-0.5	0.25	0.333333333333333	1	1	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	42	38	4	0.5	"blick"	"B"	NA	NA	"object_6"	2	"object_12"	3	"object_4"	7	"object_9"	4	1	"high"	0	-0.5	0.25	0.333333333333333	2	3	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	43	31	4	0.5	"labo"	"C"	NA	NA	"object_12"	3	"object_6"	2	"object_3"	6	"object_8"	1	2	"high"	0	-0.5	0.25	0.333333333333333	1	3	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	44	45	6	2.5	"manu"	"D"	NA	NA	"object_9"	4	"object_8"	1	"object_1"	5	"object_6"	2	2	"high"	0	-0.5	0.25	0.333333333333333	4	2	0
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	45	44	6	2.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_8"	1	"object_4"	7	"object_3"	6	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	5	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	46	2	1	-2.5	"stip"	"F"	NA	NA	"object_3"	6	"object_6"	2	"object_2"	8	"object_1"	5	3	"moderate"	0	-0.5	0.25	0.333333333333333	1	6	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	47	42	6	2.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_12"	3	"object_1"	5	"object_2"	8	4	"moderate"	1	0.5	0.25	0.333333333333333	1	7	1
"R_6RUn9FR4CBUUuBD"	32	1	"English "	1	"None"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	48	29	4	0.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_9"	4	"object_3"	6	"object_4"	7	4	"moderate"	0	-0.5	0.25	0.333333333333333	1	8	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	1	1	1	-2.5	NA	NA	"object_4"	7	"object_2"	8	"object_8"	1	"object_12"	3	NA	NA	4	"moderate"	NA	NA	0.25	0.333333333333333	3	3	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	2	2	1	-2.5	NA	NA	"object_1"	5	"object_3"	6	"object_4"	7	"object_8"	1	NA	NA	3	"moderate"	NA	NA	0.25	0.333333333333333	1	6	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	3	3	1	-2.5	NA	NA	"object_8"	1	"object_6"	2	"object_12"	3	"object_1"	5	NA	NA	1	"high"	NA	NA	0.25	0.333333333333333	1	2	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	4	4	1	-2.5	NA	NA	"object_9"	4	"object_12"	3	"object_3"	6	"object_2"	8	NA	NA	2	"high"	NA	NA	0.25	0.333333333333333	3	8	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	5	5	1	-2.5	NA	NA	"object_2"	8	"object_4"	7	"object_6"	2	"object_9"	4	NA	NA	4	"moderate"	NA	NA	0.25	0.333333333333333	1	7	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	6	6	1	-2.5	NA	NA	"object_6"	2	"object_8"	1	"object_9"	4	"object_3"	6	NA	NA	1	"high"	NA	NA	0.25	0.333333333333333	2	4	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	7	7	1	-2.5	NA	NA	"object_12"	3	"object_9"	4	"object_1"	5	"object_4"	7	NA	NA	2	"high"	NA	NA	0.25	0.333333333333333	3	7	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"test"	8	8	1	-2.5	NA	NA	"object_3"	6	"object_1"	5	"object_2"	8	"object_6"	2	NA	NA	3	"moderate"	NA	NA	0.25	0.333333333333333	1	5	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	1	15	3	-0.5	"vima"	"A"	NA	NA	"object_8"	1	"object_6"	2	"object_1"	5	"object_3"	6	1	"high"	1	0.5	0.25	0.333333333333333	4	6	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	2	8	2	-1.5	"blick"	"B"	NA	NA	"object_6"	2	"object_8"	1	"object_12"	3	"object_9"	4	1	"high"	0	-0.5	0.25	0.333333333333333	1	2	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	3	40	4	0.5	"labo"	"C"	NA	NA	"object_12"	3	"object_9"	4	"object_8"	1	"object_6"	2	2	"high"	0	-0.5	0.25	0.333333333333333	2	4	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	4	42	6	2.5	"manu"	"D"	NA	NA	"object_9"	4	"object_12"	3	"object_4"	7	"object_2"	8	2	"high"	0	-0.5	0.25	0.333333333333333	2	3	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	5	32	4	0.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_3"	6	"object_4"	7	"object_2"	8	3	"moderate"	1	0.5	0.25	0.333333333333333	3	7	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	6	28	5	1.5	"stip"	"F"	NA	NA	"object_3"	6	"object_1"	5	"object_12"	3	"object_9"	4	3	"moderate"	1	0.5	0.25	0.333333333333333	1	6	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	7	4	2	-1.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_2"	8	"object_1"	5	"object_3"	6	4	"moderate"	0	-0.5	0.25	0.333333333333333	3	5	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	8	23	2	-1.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_4"	7	"object_8"	1	"object_6"	2	4	"moderate"	1	0.5	0.25	0.333333333333333	2	7	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	9	21	4	0.5	"vima"	"A"	NA	NA	"object_8"	1	"object_1"	5	"object_2"	8	"object_6"	2	1	"high"	1	0.5	0.25	0.333333333333333	3	8	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	10	24	4	0.5	"blick"	"B"	NA	NA	"object_6"	2	"object_4"	7	"object_3"	6	"object_8"	1	1	"high"	0	-0.5	0.25	0.333333333333333	3	6	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	11	26	2	-1.5	"labo"	"C"	NA	NA	"object_12"	3	"object_3"	6	"object_4"	7	"object_9"	4	2	"high"	0	-0.5	0.25	0.333333333333333	2	6	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	12	16	2	-1.5	"manu"	"D"	NA	NA	"object_9"	4	"object_2"	8	"object_1"	5	"object_12"	3	2	"high"	0	-0.5	0.25	0.333333333333333	2	8	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	13	10	1	-2.5	"geddle"	"E"	NA	NA	"object_1"	5	"object_6"	2	"object_8"	1	"object_4"	7	3	"moderate"	1	0.5	0.25	0.333333333333333	1	5	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	14	2	1	-2.5	"stip"	"F"	NA	NA	"object_3"	6	"object_8"	1	"object_6"	2	"object_2"	8	3	"moderate"	1	0.5	0.25	0.333333333333333	1	6	1
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	15	1	1	-2.5	"dirg"	"G"	NA	NA	"object_4"	7	"object_9"	4	"object_12"	3	"object_1"	5	4	"moderate"	0	-0.5	0.25	0.333333333333333	4	5	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	16	46	4	0.5	"jellup"	"H"	NA	NA	"object_2"	8	"object_12"	3	"object_9"	4	"object_3"	6	4	"moderate"	1	0.5	0.25	0.333333333333333	3	4	0
"R_6x0khkGq6AxKoG9"	30	1	"English"	1	"none"	5	"exp3_skewed"	"skewed"	0.5	"noVisual"	-0.5	"trialList_list1"	"MemTrials_constrain_2_List1"	"training"	17	36	5	1.5	"vima"	"A"	NA	NA	"object_8"	1	"object_1"	5	"object_3"	6	"object_6"	2	1	"high"	1	0.5	0.25	0.333333333333333	2	5	0
